,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
525,34580,"BLOCO DE CONCRETO ESTRUTURAL 19 X 19 X 39 CM, FBK 8 MPA (NBR 6136)",UN    ,CR,"5,28"
526,25071,"BLOCO DE CONCRETO ESTRUTURAL 9 X 19 X 39 CM, FBK 4,5 MPA (NBR 6136)",UN    ,CR,"2,63"
527,38395,BLOCO DE ESPUMA MULTIUSO *23 X 13 X 8* CM,UN    ,CR,"7,87"
528,34583,"BLOCO DE GESSO COMPACTO / MACICO, BRANCO, E = 10 CM, DIMENSOES *67 X 50* CM",M2    ,CR,"57,21"
529,34584,"BLOCO DE GESSO VAZADO, BRANCO, E = *7* CM, DIMENSOES *67 X 50* CM",M2    ,CR,"41,96"
530,709,"BLOCO DE POLIETILENO ALTA DENSIDADE, *27* X *30* X *100* CM, ACOMPANHADOS PLACAS  TERMINAIS  E LONGARINAS, PARA FUNDO DE FILTRO",M2    ,AS,"813,39"
531,34599,BLOCO DE VEDACAO CONCRETO APARENTE 9 X 19 X 39 CM (CLASSE C - NBR 6136),UN    ,CR,"2,70"
532,34592,BLOCO DE VEDACAO CONCRETO 14 X 19 X 29 CM (CLASSE C - NBR 6136),UN    ,CR,"3,01"
533,37103,BLOCO DE VEDACAO DE CONCRETO APARENTE 14 X 19 X 39 CM (CLASSE C - NBR 6136),UN    ,CR,"3,44"
534,34555,BLOCO DE VEDACAO DE CONCRETO APARENTE 19 X 19 X 39 CM  (CLASSE C - NBR 6136),UN    ,CR,"4,37"
535,674,BLOCO DE VEDACAO DE CONCRETO CELULAR AUTOCLAVADO 10 X 30 X 60 CM (E X A X C),M2    ,CR,"71,11"
536,34600,BLOCO DE VEDACAO DE CONCRETO CELULAR AUTOCLAVADO 15 X 30 X 60 CM (E X A X C),M2    ,C ,"104,45"
537,652,BLOCO DE VEDACAO DE CONCRETO CELULAR AUTOCLAVADO 20 X 30 X 60 CM (E X A X C),M2    ,CR,"160,00"
538,651,BLOCO DE VEDACAO DE CONCRETO 14 X 19 X 39 CM (CLASSE C - NBR 6136),UN    ,CR,"3,31"
539,654,BLOCO DE VEDACAO DE CONCRETO 19 X 19 X 39 CM (CLASSE C - NBR 6136),UN    ,CR,"4,11"
540,650,"BLOCO DE VEDACAO DE CONCRETO, 9 X 19 X 39 CM (CLASSE C - NBR 6136)",UN    ,C ,"2,65"
541,718,"BLOCO DE VIDRO / ELEMENTO VAZADO, INCOLOR, VENEZIANA, *20 X 20 X 6* CM (A X L X E)",UN    ,CR,"22,63"
542,11981,"BLOCO DE VIDRO / ELEMENTO VAZADO, INCOLOR, VENEZIANA, DE *20 X 10 X 8* CM (A X L X E)",UN    ,CR,"21,98"
543,34586,"BLOCO ESTRUTURAL CERAMICO 14 X 19 X 29 CM, 6,0 MPA (NBR 15270)",UN    ,CR,"3,20"
544,38603,"BLOCO ESTRUTURAL CERAMICO 14 X 19 X 34 CM, 6,0 MPA (NBR 15270)",UN    ,CR,"3,87"
545,34588,"BLOCO ESTRUTURAL CERAMICO 14 X 19 X 39 CM, 6,0 MPA (NBR 15270)",UN    ,CR,"4,18"
546,34590,"BLOCO ESTRUTURAL CERAMICO 19 X 19 X 29 CM, 6,0 MPA (NBR 15270)",UN    ,CR,"3,82"
547,34591,"BLOCO ESTRUTURAL CERAMICO 19 X 19 X 39 CM, 6,0 MPA (NBR 15270)",UN    ,CR,"5,17"
548,41372,"BLOCO VEDACAO CONCRETO CELULAR AUTOCLAVADO 12,5 X 30 X 60 CM (E X A X C)",M2    ,CR,"99,80"
549,41371,"BLOCO VEDACAO CONCRETO CELULAR AUTOCLAVADO 7,5 X 30 X 60 CM (E X A X C)",M2    ,CR,"58,99"
550,40517,"BLOQUETE/PISO DE CONCRETO - MODELO BLOCO PISOGRAMA/CONCREGRAMA 2 FUROS, DIMENSOES APROX. DE 35 CM X 15 CM E ESPESSURA DE 7 CM (+/- 1 CM), COR NATURAL",M2    ,CR,"37,73"
551,40515,"BLOQUETE/PISO DE CONCRETO - MODELO PISOGRAMA/CONCREGRAMA/PAVI-GRADE/GRAMEIRO, DIMENSOES APROXIMADAS DE 60 CM X 45 CM E ESPESSURA DE 8 CM (+/- 1 CM), COR NATURAL",M2    ,CR,"84,89"
552,40529,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, *22 CM X *11 CM, E = 10 CM, RESISTENCIA DE 50 MPA (NBR 9781), COR NATURAL",M2    ,CR,"54,23"
553,36170,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, *22 CM X 11* CM, E = 8 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,C ,"45,00"
554,40524,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, 20 CM X 10 CM, E = 10 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"53,05"
555,36156,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, 20 CM X 10 CM, E = 6 CM, RESISTENCIA DE 35 MPA (NBR 9781), COLORIDO",M2    ,CR,"41,26"
556,36155,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, 20 CM X 10 CM, E = 6 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"35,62"
557,36154,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO ONDA/16 FACES/RETANGULAR/TIJOLINHO/PAVER/HOLANDES/PARALELEPIPEDO, 20 CM X 10 CM, E = 8 CM, RESISTENCIA DE 35 MPA (NBR 9781), COLORIDO",M2    ,CR,"49,52"
558,695,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO RAQUETE, *22 CM X 13,5* CM, E = 6 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"36,37"
559,679,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO SEXTAVADO / HEXAGONAL, 25 CM X 25 CM, E = 10 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"54,23"
560,711,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO SEXTAVADO / HEXAGONAL, 25 CM X 25 CM, E = 6 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"35,87"
561,712,"BLOQUETE/PISO INTERTRAVADO DE CONCRETO - MODELO SEXTAVADO / HEXAGONAL, 25 CM X 25 CM, E = 8 CM, RESISTENCIA DE 35 MPA (NBR 9781), COR NATURAL",M2    ,CR,"45,19"
562,12614,"BOCAL PVC, PARA CALHA PLUVIAL, DIAMETRO DA SAIDA ENTRE 80 E 100 MM, PARA DRENAGEM PREDIAL",UN    ,AS,"18,56"
563,6140,"BOLSA DE LIGACAO EM PVC FLEXIVEL PARA VASO SANITARIO 1.1/2 "" (40 MM)",UN    ,CR,"3,48"
564,38399,BOLSA DE LONA PARA FERRAMENTAS *50 X 35 X 25* CM,UN    ,CR,"265,68"
565,735,"BOMBA CENTRIFUGA  MOTOR ELETRICO TRIFASICO 1,48HP  DIAMETRO DE SUCCAO X ELEVACAO 1"" X 1"", 4 ESTAGIOS, DIAMETRO DOS ROTORES 3 X 107 MM + 1 X 100 MM, HM/Q: 10 M / 5,3 M3/H A 70 M / 1,8 M3/H",UN    ,CR,"2.089,14"
566,736,"BOMBA CENTRIFUGA  MOTOR ELETRICO TRIFASICO 2,96HP, DIAMETRO DE SUCCAO X ELEVACAO 1 1/2"" X 1 1/4"", DIAMETRO DO ROTOR 148 MM, HM/Q: 34 M / 14,80 M3/H A 40 M / 8,60 M3/H",UN    ,CR,"1.756,59"
567,729,"BOMBA CENTRIFUGA COM MOTOR ELETRICO MONOFASICO, POTENCIA 0,33 HP,  BOCAIS 1"" X 3/4"", DIAMETRO DO ROTOR 99 MM, HM/Q = 4 MCA / 8,5 M3/H A 18 MCA / 0,90 M3/H",UN    ,C ,"715,83"
568,39925,"BOMBA CENTRIFUGA MONOESTAGIO COM MOTOR ELETRICO MONOFASICO, POTENCIA 15 HP,  DIAMETRO DO ROTOR *173* MM, HM/Q = *30* MCA / *90* M3/H A *45* MCA / *55* M3/H",UN    ,CR,"10.343,68"
569,731,"BOMBA CENTRIFUGA MOTOR ELETRICO MONOFASICO 0,49 HP  BOCAIS 1"" X 3/4"", DIAMETRO DO ROTOR 110 MM, HM/Q: 6 M / 8,3 M3/H A 20 M / 1,2 M3/H",UN    ,CR,"696,68"
570,10575,"BOMBA CENTRIFUGA MOTOR ELETRICO MONOFASICO 0,50 CV DIAMETRO DE SUCCAO X ELEVACAO 3/4"" X 3/4"", MONOESTAGIO, DIAMETRO DOS ROTORES 114 MM, HM/Q: 2 M / 2,99 M3/H A 24 M / 0,71 M3/H",UN    ,CR,"1.087,22"
571,733,"BOMBA CENTRIFUGA MOTOR ELETRICO MONOFASICO 0,74HP  DIAMETRO DE SUCCAO X ELEVACAO 1 1/4"" X 1"", DIAMETRO DO ROTOR 120 MM, HM/Q: 8 M / 7,70 M3/H A 24 M / 2,80 M3/H",UN    ,CR,"1.190,37"
572,732,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 0,99HP  DIAMETRO DE SUCCAO X ELEVACAO 1"" X 1"", DIAMETRO DO ROTOR 145 MM, HM/Q: 14 M / 8,4 M3/H A 40 M / 0,60 M3/H",UN    ,CR,"1.174,37"
573,737,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 14,8 HP, DIAMETRO DE SUCCAO X ELEVACAO 2 1/2"" X 2"", DIAMETRO DO ROTOR 195 MM, HM/Q: 62 M / 55,5 M3/H A 80 M / 31,50 M3/H",UN    ,CR,"6.585,52"
574,738,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 5HP, DIAMETRO DE SUCCAO X ELEVACAO 2"" X 1 1/2"", DIAMETRO DO ROTOR 155 MM, HM/Q: 40 M / 20,40 M3/H A 46 M / 9,20 M3/H",UN    ,CR,"3.053,66"
575,740,"BOMBA CENTRIFUGA MOTOR ELETRICO TRIFASICO 9,86 DIAMETRO DE SUCCAO X ELEVACAO 1"" X 1"", 4 ESTAGIOS, DIAMETRO DOS ROTORES 4 X 146 MM, HM/Q: 85 M / 14,9 M3/H A 140 M / 4,2 M3/H",UN    ,CR,"6.195,24"
576,734,"BOMBA CENTRIFUGA,  MOTOR ELETRICO TRIFASICO 1,48HP  DIAMETRO DE SUCCAO X ELEVACAO 1 1/2"" X 1"", DIAMETRO DO ROTOR 117 MM, HM/Q: 10 M / 21,9 M3/H A 24 M / 6,1 M3/H",UN    ,CR,"1.258,92"
577,39008,"BOMBA DE PROJECAO DE CONCRETO SECO, POTENCIA 10 CV, VAZAO 3 M3/H",UN    ,CR,"57.038,43"
578,39009,"BOMBA DE PROJECAO DE CONCRETO SECO, POTENCIA 10 CV, VAZAO 6 M3/H",UN    ,CR,"61.109,62"
579,10587,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, MONOFASICA, POTENCIA 0,49 HP, 13 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE UMA POLEGADA E MEIA, HM/Q = 18 M / 1,90 M3/H A 85 M / 0,60 M3/H",UN    ,CR,"3.273,73"
580,759,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 1,97 HP, 20 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE UMA POLEGADA E MEIA, HM/Q = 18 M / 5,40 M3/H A 164 M / 0,80 M3/H",UN    ,CR,"4.706,98"
581,761,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 5,42 HP, 15 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 2 POLEGADAS, HM/Q = 18 M / 18,10 M3/H A 121 M / 2,90 M3/H",UN    ,CR,"7.978,73"
582,750,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 4 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 5,42 HP, 29 ESTAGIOS, BOCAL DE DESCARGA DE UMA POLEGADA E MEIA, HM/Q = 18 M / 8,10 M3/H A 201 M / 3,2 M3/H",UN    ,CR,"7.575,17"
583,755,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 27,12 HP, 7 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 4 POLEGADAS, HM/Q = 13,9 M / 90 M3/H A 44,0 M / 25,0 M3/H",UN    ,CR,"31.084,83"
584,749,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 3,45 HP, 5 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 2 POLEGADAS, HM/Q = 68,5 M / 6,12 M3/H A 39,5 M / 14,04 M3/H",UN    ,CR,"11.432,42"
585,756,"BOMBA SUBMERSA PARA POCOS TUBULARES PROFUNDOS DIAMETRO DE 6 POLEGADAS, ELETRICA, TRIFASICA, POTENCIA 32 HP, 9 ESTAGIOS, BOCAL DE DESCARGA DIAMETRO DE 4 POLEGADAS, HM/Q = 114,0 M / 13,9 M3/H A 57,0 M / 25,0 M3/H",UN    ,CR,"33.902,16"
586,757,"BOMBA SUBMERSIVEL,  ELETRICA, TRIFASICA, POTENCIA 6 HP, DIAMETRO DO ROTOR 127 MM, BOCAL DE SAIDA DIAMETRO DE 3 POLEGADAS, HM/Q = 7 M / 66,90 M3/H A 26 M / 2,88 M3/H",UN    ,CR,"15.393,75"
587,10588,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 0,98 HP, DIAMETRO DO ROTOR 142 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 2 M / 32 M3/H A 8 M / 16 M3/H",UN    ,CR,"3.398,55"
588,10592,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 0,99 HP, DIAMETRO ROTOR 98 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO 2 POLEGADAS, HM/Q = 2 M / 28,90 M3/H A 14 M / 7 M3/H",UN    ,C ,"4.105,00"
589,10589,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 1,97 HP, DIAMETRO DO ROTOR 144 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 2 M / 26,8 M3/H A 28 M / 4,6 M3/H",UN    ,CR,"5.514,81"
590,760,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 13 HP, DIAMETRO DO ROTOR 170 MM, BOCAL DE SAIDA DIAMETRO DE 3 POLEGADAS, HM/Q = 11 M / 68,40 M3/H A 72 M / 3,6 M3/H",UN    ,CR,"30.787,50"
591,751,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 2,96 HP, DIAMETRO DO ROTOR 144 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE DUAS POLEGADAS, HM/Q = 2 M / 38,8 M3/H A 28 M / 5 M3/H",UN    ,CR,"4.849,03"
592,754,"BOMBA SUBMERSIVEL, ELETRICA, TRIFASICA, POTENCIA 3,75 HP, DIAMETRO DO ROTOR 90 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 5 M / 61,2 M3/H A 25,5 M / 3,6 M3/H",UN    ,CR,"7.696,87"
593,44489,"BOMBA TRIPLEX COM MOTOR A DIESEL, NACIONAL, DIAMETRO DE SUCCAO DE 2  1/2''",UN    ,CR,"177.955,02"
594,39917,"BOMBA TRIPLEX, PARA INJECAO DE CALDA DE CIMENTO, VAZAO MAXIMA DE *100* LITROS/MINUTO, PRESSAO MAXIMA DE *70* BAR, POTENCIA DE 15 CV",UN    ,CR,"87.615,15"
595,38167,"BORBOLETA PARA JANELA TIPO GUILHOTINA, EM ZAMAC CROMADO",PAR   ,CR,"26,54"
596,36145,"BOTA DE PVC PRETA, CANO MEDIO, SEM FORRO",PAR   ,CR,"48,09"
597,12893,BOTA DE SEGURANCA COM BIQUEIRA DE ACO E COLARINHO ACOLCHOADO,PAR   ,CR,"80,16"
598,11685,"BRACO / CANO PARA CHUVEIRO ELETRICO, EM ALUMINIO, 30 CM X 1/2 """,UN    ,CR,"33,71"
599,11680,"BRACO OU HASTE COM CANOPLA PLASTICA, 1/2 "", PARA CHUVEIRO SIMPLES",UN    ,CR,"16,53"
600,11679,"BRACO OU HASTE RETA COM CANOPLA PLASTICA, 1/2 "", PARA CHUVEIRO ELETRICO",UN    ,CR,"22,42"
601,2512,"BRACO P/ LUMINARIA PUBLICA 1 X 1,50M ROMAGNOLE OU EQUIV",UN    ,AS,"53,50"
602,4374,BUCHA DE NYLON SEM ABA S10,UN    ,CR,"0,44"
603,7568,"BUCHA DE NYLON SEM ABA S10, COM PARAFUSO DE 6,10 X 65 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN    ,CR,"0,73"
604,7584,"BUCHA DE NYLON SEM ABA S12, COM PARAFUSO DE 5/16"" X 80 MM EM ACO ZINCADO COM ROSCA SOBERBA E CABECA SEXTAVADA",UN    ,CR,"1,12"
605,11945,BUCHA DE NYLON SEM ABA S4,UN    ,CR,"0,07"
606,11946,BUCHA DE NYLON SEM ABA S5,UN    ,CR,"0,08"
607,4375,BUCHA DE NYLON SEM ABA S6,UN    ,C ,"0,12"
608,11950,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN    ,CR,"0,24"
609,4376,BUCHA DE NYLON SEM ABA S8,UN    ,CR,"0,23"
610,7583,"BUCHA DE NYLON SEM ABA S8, COM PARAFUSO DE 4,80 X 50 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN    ,CR,"0,50"
611,4350,"BUCHA DE NYLON, DIAMETRO DO FURO 8 MM, COMPRIMENTO 40 MM, COM PARAFUSO DE ROSCA SOBERBA, CABECA CHATA, FENDA SIMPLES, 4,8 X 50 MM",UN    ,CR,"0,76"
612,39886,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 22 X 15 MM",UN    ,AS,"6,82"
613,39887,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 28 X 22 MM",UN    ,AS,"10,24"
614,39888,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 35 X 28 MM",UN    ,AS,"23,41"
615,39890,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 42 X 35 MM",UN    ,AS,"39,96"
616,39891,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 54 X 42 MM",UN    ,AS,"56,34"
617,39892,"BUCHA DE REDUCAO DE COBRE (REF 600-2) SEM ANEL DE SOLDA, PONTA X BOLSA, 66 X 54 MM",UN    ,AS,"175,61"
618,790,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""",UN    ,AS,"18,58"
619,766,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1/2""",UN    ,AS,"18,58"
620,791,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""",UN    ,AS,"18,58"
621,767,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""",UN    ,AS,"18,58"
622,768,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""",UN    ,AS,"14,59"
623,789,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""",UN    ,AS,"14,28"
624,769,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""",UN    ,AS,"14,59"
625,770,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 1/4""",UN    ,AS,"5,15"
626,12394,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 3/8""",UN    ,AS,"5,15"
627,764,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",UN    ,AS,"8,98"
628,765,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",UN    ,AS,"8,98"
629,787,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/2""",UN    ,AS,"40,11"
630,774,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/4""",UN    ,AS,"40,11"
631,773,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1""",UN    ,AS,"40,11"
632,775,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""",UN    ,AS,"40,11"
633,788,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""",UN    ,AS,"24,93"
634,772,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""",UN    ,AS,"24,93"
635,771,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""",UN    ,AS,"24,93"
636,779,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UN    ,AS,"6,20"
637,776,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/2""",UN    ,AS,"59,13"
638,777,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/4""",UN    ,AS,"57,48"
639,780,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""",UN    ,AS,"57,77"
640,778,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""",UN    ,AS,"59,13"
641,781,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2 1/2""",UN    ,AS,"109,25"
642,786,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2""",UN    ,AS,"109,25"
643,782,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 3""",UN    ,AS,"109,25"
644,783,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5"" X 4""",UN    ,AS,"299,02"
645,785,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6"" X 4""",UN    ,AS,"315,94"
646,784,"BUCHA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6"" X 5""",UN    ,AS,"338,93"
647,831,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 110 X 85 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"90,63"
648,828,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 25 X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"0,52"
649,829,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 32 X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"1,09"
650,812,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 40 X 32 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"2,38"
651,819,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 50 X 40 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"3,91"
652,818,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 60 X 50 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"6,58"
653,823,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 75 X 60 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"19,83"
654,830,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, CURTA, COM 85 X 75 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"16,33"
655,826,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 110 X 60 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"50,82"
656,827,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 110 X 75 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"42,94"
657,832,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 32 X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"2,97"
658,833,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 40 X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"4,21"
659,834,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 40 X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"4,62"
660,825,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 50 X 20 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"5,15"
661,813,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 50 X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"5,06"
662,820,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 50 X 32 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"6,43"
663,816,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 60 X 25 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"10,94"
664,814,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 60 X 32 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"13,22"
665,815,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 60 X 40 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"14,28"
666,822,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 60 X 50 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"17,40"
667,821,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 75 X 50 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"20,34"
668,817,"BUCHA DE REDUCAO DE PVC, SOLDAVEL, LONGA, COM 85 X 60 MM, PARA AGUA FRIA PREDIAL",UN    ,CR,"24,18"
